accuracy,macro_f1,weighted_f1,test_load,seed,model,condition,n_test,train_time_s,complexity
0.9974747474747475,0.9974794400449793,0.9974794400449793,0,303,rcarf_hard,vibration_drift_050rms,792,11.057487200014293,35657
0.9974747474747475,0.9974794400449793,0.9974794400449793,0,303,rcarf_hard,vibration_drift_100rms,792,11.057487200014293,35657
0.9974747474747475,0.9974747112418395,0.9974747112418396,0,303,rcarf_hard,electrical_drift_025rms,792,11.057487200014293,35657
0.9356060606060606,0.9339222381512559,0.9339222381512556,0,303,rcarf_hard,electrical_drift_050rms,792,11.057487200014293,35657
0.9356060606060606,0.9339222381512559,0.9339222381512556,0,303,rcarf_hard,electrical_drift_100rms,792,11.057487200014293,35657
0.9987373737373737,0.9987373556209197,0.9987373556209197,0,303,dprf_no_rel_loss,clean_reextract,792,12.033788400003687,52235
0.8585858585858586,0.8488065015120481,0.8488065015120482,0,303,dprf_no_rel_loss,vibration_missing,792,12.033788400003687,52235
0.9027777777777778,0.899272158946662,0.8992721589466621,0,303,dprf_no_rel_loss,electrical_missing,792,12.033788400003687,52235
0.9987373737373737,0.9987373556209197,0.9987373556209197,0,303,dprf_no_rel_loss,vibration_gain_075,792,12.033788400003687,52235
0.9987373737373737,0.9987373556209197,0.9987373556209197,0,303,dprf_no_rel_loss,vibration_gain_050,792,12.033788400003687,52235
0.9911616161616161,0.9911972847220701,0.9911972847220701,0,303,dprf_no_rel_loss,vibration_gain_025,792,12.033788400003687,52235
0.9962121212121212,0.9962022275380492,0.9962022275380492,0,303,dprf_no_rel_loss,electrical_gain_075,792,12.033788400003687,52235
0.9873737373737373,0.9873455420045186,0.9873455420045186,0,303,dprf_no_rel_loss,electrical_gain_050,792,12.033788400003687,52235
0.9797979797979798,0.979747398680979,0.979747398680979,0,303,dprf_no_rel_loss,electrical_gain_025,792,12.033788400003687,52235
0.9987373737373737,0.9987373556209197,0.9987373556209197,0,303,dprf_no_rel_loss,vibration_drift_025rms,792,12.033788400003687,52235
0.9987373737373737,0.9987373556209197,0.9987373556209197,0,303,dprf_no_rel_loss,vibration_drift_050rms,792,12.033788400003687,52235
0.9987373737373737,0.9987373556209197,0.9987373556209197,0,303,dprf_no_rel_loss,vibration_drift_100rms,792,12.033788400003687,52235
0.9987373737373737,0.9987373556209197,0.9987373556209197,0,303,dprf_no_rel_loss,electrical_drift_025rms,792,12.033788400003687,52235
0.9987373737373737,0.9987373556209197,0.9987373556209197,0,303,dprf_no_rel_loss,electrical_drift_050rms,792,12.033788400003687,52235
0.9204545454545454,0.9193887397554622,0.919388739755462,0,303,dprf_no_rel_loss,electrical_drift_100rms,792,12.033788400003687,52235
1.0,1.0,1.0,0,303,dprf_no_switch_loss,clean_reextract,792,12.087454900029115,52235
0.8838383838383839,0.8806825319035182,0.8806825319035183,0,303,dprf_no_switch_loss,vibration_missing,792,12.087454900029115,52235
0.9090909090909091,0.9069789734988042,0.9069789734988042,0,303,dprf_no_switch_loss,electrical_missing,792,12.087454900029115,52235
1.0,1.0,1.0,0,303,dprf_no_switch_loss,vibration_gain_075,792,12.087454900029115,52235
1.0,1.0,1.0,0,303,dprf_no_switch_loss,vibration_gain_050,792,12.087454900029115,52235
1.0,1.0,1.0,0,303,dprf_no_switch_loss,vibration_gain_025,792,12.087454900029115,52235
0.9873737373737373,0.987350607125863,0.9873506071258631,0,303,dprf_no_switch_loss,electrical_gain_075,792,12.087454900029115,52235
0.9633838383838383,0.9631736988631702,0.9631736988631702,0,303,dprf_no_switch_loss,electrical_gain_050,792,12.087454900029115,52235
0.9179292929292929,0.9157324613295867,0.9157324613295867,0,303,dprf_no_switch_loss,electrical_gain_025,792,12.087454900029115,52235
1.0,1.0,1.0,0,303,dprf_no_switch_loss,vibration_drift_025rms,792,12.087454900029115,52235
1.0,1.0,1.0,0,303,dprf_no_switch_loss,vibration_drift_050rms,792,12.087454900029115,52235
1.0,1.0,1.0,0,303,dprf_no_switch_loss,vibration_drift_100rms,792,12.087454900029115,52235
0.9987373737373737,0.9987373556209197,0.9987373556209197,0,303,dprf_no_switch_loss,electrical_drift_025rms,792,12.087454900029115,52235
