accuracy,macro_f1,weighted_f1,test_load,seed,model,condition,fit_time_s
0.9987373737373737,0.9987373556209196,0.9987373556209197,333,301,lr,vibration_gain_075,0.1361541000660509
0.9949494949494949,0.994924902968597,0.9949249029685971,333,301,lr,vibration_gain_050,0.1361541000660509
0.9431818181818182,0.9428311176648908,0.9428311176648908,333,301,lr,vibration_gain_025,0.1361541000660509
1.0,1.0,1.0,333,301,lr,electrical_gain_075,0.1361541000660509
0.9987373737373737,0.9987373556209196,0.9987373556209197,333,301,lr,electrical_gain_050,0.1361541000660509
0.9709595959595959,0.9708749995497641,0.9708749995497638,333,301,lr,electrical_gain_025,0.1361541000660509
1.0,1.0,1.0,333,301,lr,vibration_drift_025rms,0.1361541000660509
1.0,1.0,1.0,333,301,lr,vibration_drift_050rms,0.1361541000660509
1.0,1.0,1.0,333,301,lr,vibration_drift_100rms,0.1361541000660509
1.0,1.0,1.0,333,301,lr,electrical_drift_025rms,0.1361541000660509
0.9962121212121212,0.9962116320117095,0.9962116320117095,333,301,lr,electrical_drift_050rms,0.1361541000660509
0.7310606060606061,0.6706969652719739,0.670696965271974,333,301,lr,electrical_drift_100rms,0.1361541000660509
0.9987373737373737,0.9987373556209196,0.9987373556209197,333,301,svm_rbf,clean_reextract,0.8946221000514925
0.9179292929292929,0.9169616469096343,0.9169616469096343,333,301,svm_rbf,vibration_missing,0.8946221000514925
0.9659090909090909,0.9656958821630033,0.9656958821630032,333,301,svm_rbf,electrical_missing,0.8946221000514925
0.9987373737373737,0.9987373556209196,0.9987373556209197,333,301,svm_rbf,vibration_gain_075,0.8946221000514925
1.0,1.0,1.0,333,301,svm_rbf,vibration_gain_050,0.8946221000514925
0.9911616161616161,0.9911887356611069,0.9911887356611069,333,301,svm_rbf,vibration_gain_025,0.8946221000514925
0.16666666666666666,0.047619047619047616,0.04761904761904762,333,301,svm_rbf,electrical_gain_075,0.8946221000514925
0.9949494949494949,0.9949343074422573,0.9949343074422574,333,301,svm_rbf,electrical_gain_050,0.8946221000514925
0.1691919191919192,0.05269746711129817,0.05269746711129818,333,301,svm_rbf,electrical_gain_025,0.8946221000514925
0.9974747474747475,0.9974746025368765,0.9974746025368766,333,301,svm_rbf,vibration_drift_025rms,0.8946221000514925
0.9974747474747475,0.9974746025368765,0.9974746025368766,333,301,svm_rbf,vibration_drift_050rms,0.8946221000514925
0.9962121212121212,0.9962116320117094,0.9962116320117095,333,301,svm_rbf,vibration_drift_100rms,0.8946221000514925
0.9987373737373737,0.9987373556209196,0.9987373556209197,333,301,svm_rbf,electrical_drift_025rms,0.8946221000514925
0.9974747474747475,0.9974747112418395,0.9974747112418395,333,301,svm_rbf,electrical_drift_050rms,0.8946221000514925
0.6717171717171717,0.6104856376138156,0.6104856376138156,333,301,svm_rbf,electrical_drift_100rms,0.8946221000514925
0.98989898989899,0.9899081934537942,0.9899081934537941,333,301,knn,clean_reextract,0.0014350999845191836
0.5883838383838383,0.5767539710175607,0.5767539710175605,333,301,knn,vibration_missing,0.0014350999845191836
0.9936868686868687,0.9936868505704147,0.9936868505704146,333,301,knn,electrical_missing,0.0014350999845191836
0.9886363636363636,0.9886588982456805,0.9886588982456805,333,301,knn,vibration_gain_075,0.0014350999845191836
0.9671717171717171,0.9670582459934313,0.9670582459934312,333,301,knn,vibration_gain_050,0.0014350999845191836
0.9053030303030303,0.9045488256381796,0.9045488256381796,333,301,knn,vibration_gain_025,0.0014350999845191836
0.5845959595959596,0.561738484870152,0.561738484870152,333,301,knn,electrical_gain_075,0.0014350999845191836
0.9772727272727273,0.9772770375500995,0.9772770375500998,333,301,knn,electrical_gain_050,0.0014350999845191836
0.6717171717171717,0.6046641104443266,0.6046641104443267,333,301,knn,electrical_gain_025,0.0014350999845191836
0.98989898989899,0.9899081934537942,0.9899081934537941,333,301,knn,vibration_drift_025rms,0.0014350999845191836
0.9873737373737373,0.9873826333137895,0.9873826333137894,333,301,knn,vibration_drift_050rms,0.0014350999845191836
0.9823232323232324,0.9823304878050606,0.9823304878050607,333,301,knn,vibration_drift_100rms,0.0014350999845191836
0.9886363636363636,0.9886442063990204,0.9886442063990203,333,301,knn,electrical_drift_025rms,0.0014350999845191836
0.9911616161616161,0.9911598547078829,0.9911598547078829,333,301,knn,electrical_drift_050rms,0.0014350999845191836
0.9684343434343434,0.9685163384577119,0.968516338457712,333,301,knn,electrical_drift_100rms,0.0014350999845191836
0.9267676767676768,0.9263584507479966,0.9263584507479966,333,301,gnb,clean_reextract,0.0032175000524148345
0.2638888888888889,0.13577825240567445,0.13577825240567445,333,301,gnb,vibration_missing,0.0032175000524148345
0.8775252525252525,0.8734637842809908,0.8734637842809908,333,301,gnb,electrical_missing,0.0032175000524148345
0.9217171717171717,0.9203130303614344,0.9203130303614343,333,301,gnb,vibration_gain_075,0.0032175000524148345
0.8813131313131313,0.8821601727490554,0.8821601727490554,333,301,gnb,vibration_gain_050,0.0032175000524148345
0.7209595959595959,0.6679771984389117,0.6679771984389117,333,301,gnb,vibration_gain_025,0.0032175000524148345
0.9103535353535354,0.909133058095676,0.9091330580956761,333,301,gnb,electrical_gain_075,0.0032175000524148345
0.8952020202020202,0.8928202968033062,0.8928202968033062,333,301,gnb,electrical_gain_050,0.0032175000524148345
0.8787878787878788,0.8744066331069494,0.8744066331069493,333,301,gnb,electrical_gain_025,0.0032175000524148345
0.9267676767676768,0.9263898669615949,0.9263898669615949,333,301,gnb,vibration_drift_025rms,0.0032175000524148345
0.9318181818181818,0.9315654002133654,0.9315654002133654,333,301,gnb,vibration_drift_050rms,0.0032175000524148345
0.9494949494949495,0.9494111936364984,0.9494111936364984,333,301,gnb,vibration_drift_100rms,0.0032175000524148345
0.9154040404040404,0.9145650063958727,0.9145650063958727,333,301,gnb,electrical_drift_025rms,0.0032175000524148345
0.9217171717171717,0.9211776061061875,0.9211776061061875,333,301,gnb,electrical_drift_050rms,0.0032175000524148345
0.9482323232323232,0.9481768681257172,0.9481768681257172,333,301,gnb,electrical_drift_100rms,0.0032175000524148345
0.9911616161616161,0.991127806464419,0.991127806464419,333,301,lda,clean_reextract,0.015657200012356043
0.6856060606060606,0.6630567272761206,0.6630567272761205,333,301,lda,vibration_missing,0.015657200012356043
0.875,0.8614139428672445,0.8614139428672444,333,301,lda,electrical_missing,0.015657200012356043
0.9911616161616161,0.991127806464419,0.991127806464419,333,301,lda,vibration_gain_075,0.015657200012356043
0.9886363636363636,0.9885724974836757,0.9885724974836758,333,301,lda,vibration_gain_050,0.015657200012356043
0.9267676767676768,0.9234438210938275,0.9234438210938275,333,301,lda,vibration_gain_025,0.015657200012356043
0.98989898989899,0.9898698908884787,0.9898698908884788,333,301,lda,electrical_gain_075,0.015657200012356043
0.9886363636363636,0.9885815902254627,0.9885815902254628,333,301,lda,electrical_gain_050,0.015657200012356043
0.9797979797979798,0.9797969045688024,0.9797969045688024,333,301,lda,electrical_gain_025,0.015657200012356043
0.9911616161616161,0.991127806464419,0.991127806464419,333,301,lda,vibration_drift_025rms,0.015657200012356043
0.9911616161616161,0.991127806464419,0.991127806464419,333,301,lda,vibration_drift_050rms,0.015657200012356043
0.9924242424242424,0.9924203273040483,0.9924203273040482,333,301,lda,vibration_drift_100rms,0.015657200012356043
0.9924242424242424,0.9924203273040483,0.9924203273040482,333,301,lda,electrical_drift_025rms,0.015657200012356043
0.9772727272727273,0.9772374425559461,0.9772374425559461,333,301,lda,electrical_drift_050rms,0.015657200012356043
0.8396464646464646,0.7940383797927067,0.7940383797927067,333,301,lda,electrical_drift_100rms,0.015657200012356043
0.9722222222222222,0.9722061677187508,0.9722061677187508,333,301,cart,clean_reextract,0.30036780005320907
0.7626262626262627,0.7623244304848035,0.7623244304848035,333,301,cart,vibration_missing,0.30036780005320907
0.9659090909090909,0.9660369994389048,0.9660369994389046,333,301,cart,electrical_missing,0.30036780005320907
0.9722222222222222,0.9722061677187508,0.9722061677187508,333,301,cart,vibration_gain_075,0.30036780005320907
0.9621212121212122,0.9623536574573506,0.9623536574573505,333,301,cart,vibration_gain_050,0.30036780005320907
0.6363636363636364,0.5377092861541027,0.5377092861541027,333,301,cart,vibration_gain_025,0.30036780005320907
0.9646464646464646,0.9646303327162221,0.9646303327162222,333,301,cart,electrical_gain_075,0.30036780005320907
0.9621212121212122,0.9618280590517477,0.9618280590517478,333,301,cart,electrical_gain_050,0.30036780005320907
0.9292929292929293,0.9262843741814075,0.9262843741814076,333,301,cart,electrical_gain_025,0.30036780005320907
0.9734848484848485,0.9734884991897615,0.9734884991897614,333,301,cart,vibration_drift_025rms,0.30036780005320907
0.976010101010101,0.9760221957556848,0.9760221957556848,333,301,cart,vibration_drift_050rms,0.30036780005320907
0.9722222222222222,0.9723823580092966,0.9723823580092965,333,301,cart,vibration_drift_100rms,0.30036780005320907
0.9646464646464646,0.9645267249633624,0.9645267249633627,333,301,cart,electrical_drift_025rms,0.30036780005320907
0.9621212121212122,0.9616819213630782,0.9616819213630781,333,301,cart,electrical_drift_050rms,0.30036780005320907
0.9659090909090909,0.9657244889442089,0.965724488944209,333,301,cart,electrical_drift_100rms,0.30036780005320907
0.9987373737373737,0.9987373556209196,0.9987373556209198,333,301,rf,clean_reextract,7.430319699924439
0.8257575757575758,0.8218636879375273,0.8218636879375273,333,301,rf,vibration_missing,7.430319699924439
1.0,1.0,1.0,333,301,rf,electrical_missing,7.430319699924439
0.9962121212121212,0.9962213626314566,0.9962213626314564,333,301,rf,vibration_gain_075,7.430319699924439
0.9962121212121212,0.9962213626314566,0.9962213626314564,333,301,rf,vibration_gain_050,7.430319699924439
0.8434343434343434,0.8135881305579602,0.8135881305579602,333,301,rf,vibration_gain_025,7.430319699924439
0.9974747474747475,0.9974746025368767,0.9974746025368766,333,301,rf,electrical_gain_075,7.430319699924439
0.9974747474747475,0.9974746025368767,0.9974746025368766,333,301,rf,electrical_gain_050,7.430319699924439
0.9974747474747475,0.9974746025368767,0.9974746025368766,333,301,rf,electrical_gain_025,7.430319699924439
0.9987373737373737,0.9987373556209196,0.9987373556209198,333,301,rf,vibration_drift_025rms,7.430319699924439
0.9987373737373737,0.9987373556209196,0.9987373556209198,333,301,rf,vibration_drift_050rms,7.430319699924439
0.9974747474747475,0.9974747112418395,0.9974747112418395,333,301,rf,vibration_drift_100rms,7.430319699924439
0.9987373737373737,0.9987373556209196,0.9987373556209198,333,301,rf,electrical_drift_025rms,7.430319699924439
0.9987373737373737,0.9987373556209196,0.9987373556209198,333,301,rf,electrical_drift_050rms,7.430319699924439
0.9987373737373737,0.9987373556209196,0.9987373556209198,333,301,rf,electrical_drift_100rms,7.430319699924439
0.9987373737373737,0.9987373556209196,0.9987373556209198,333,301,extra_trees,clean_reextract,1.2665096001001075
0.7878787878787878,0.7796157542728378,0.7796157542728379,333,301,extra_trees,vibration_missing,1.2665096001001075
0.9974747474747475,0.9974746025368767,0.9974746025368766,333,301,extra_trees,electrical_missing,1.2665096001001075
0.9962121212121212,0.9962213626314566,0.9962213626314564,333,301,extra_trees,vibration_gain_075,1.2665096001001075
0.9962121212121212,0.9962213626314566,0.9962213626314564,333,301,extra_trees,vibration_gain_050,1.2665096001001075
0.9532828282828283,0.9527673993710458,0.9527673993710458,333,301,extra_trees,vibration_gain_025,1.2665096001001075
0.9962121212121212,0.9962116320117095,0.9962116320117095,333,301,extra_trees,electrical_gain_075,1.2665096001001075
0.9962121212121212,0.9962116320117095,0.9962116320117095,333,301,extra_trees,electrical_gain_050,1.2665096001001075
0.9962121212121212,0.9962116320117095,0.9962116320117095,333,301,extra_trees,electrical_gain_025,1.2665096001001075
0.9987373737373737,0.9987373556209196,0.9987373556209198,333,301,extra_trees,vibration_drift_025rms,1.2665096001001075
0.9987373737373737,0.9987373556209196,0.9987373556209198,333,301,extra_trees,vibration_drift_050rms,1.2665096001001075
0.9987373737373737,0.9987373556209196,0.9987373556209198,333,301,extra_trees,vibration_drift_100rms,1.2665096001001075
0.9987373737373737,0.9987373556209196,0.9987373556209198,333,301,extra_trees,electrical_drift_025rms,1.2665096001001075
0.9974747474747475,0.9974746025368767,0.9974746025368766,333,301,extra_trees,electrical_drift_050rms,1.2665096001001075
0.9962121212121212,0.9962116320117095,0.9962116320117095,333,301,extra_trees,electrical_drift_100rms,1.2665096001001075
0.9987373737373737,0.9987373556209196,0.9987373556209197,333,301,hist_gb,clean_reextract,6.472025400027633
0.875,0.8746611513819862,0.8746611513819863,333,301,hist_gb,vibration_missing,6.472025400027633
0.9987373737373737,0.9987373556209196,0.9987373556209197,333,301,hist_gb,electrical_missing,6.472025400027633
0.9987373737373737,0.9987373556209196,0.9987373556209197,333,301,hist_gb,vibration_gain_075,6.472025400027633
0.9987373737373737,0.9987373556209196,0.9987373556209197,333,301,hist_gb,vibration_gain_050,6.472025400027633
0.9936868686868687,0.9936660037758319,0.993666003775832,333,301,hist_gb,vibration_gain_025,6.472025400027633
0.9987373737373737,0.9987373556209196,0.9987373556209197,333,301,hist_gb,electrical_gain_075,6.472025400027633
0.9987373737373737,0.9987373556209196,0.9987373556209197,333,301,hist_gb,electrical_gain_050,6.472025400027633
0.9987373737373737,0.9987373556209196,0.9987373556209197,333,301,hist_gb,electrical_gain_025,6.472025400027633
1.0,1.0,1.0,333,301,hist_gb,vibration_drift_025rms,6.472025400027633
1.0,1.0,1.0,333,301,hist_gb,vibration_drift_050rms,6.472025400027633
0.9987373737373737,0.9987373556209197,0.9987373556209197,333,301,hist_gb,vibration_drift_100rms,6.472025400027633
0.9974747474747475,0.9974746025368765,0.9974746025368766,333,301,hist_gb,electrical_drift_025rms,6.472025400027633
0.9987373737373737,0.9987373556209196,0.9987373556209197,333,301,hist_gb,electrical_drift_050rms,6.472025400027633
0.9987373737373737,0.9987373556209196,0.9987373556209197,333,301,hist_gb,electrical_drift_100rms,6.472025400027633
1.0,1.0,1.0,333,301,xgboost,clean_reextract,5.320487899938598
0.8825757575757576,0.881431532793603,0.8814315327936031,333,301,xgboost,vibration_missing,5.320487899938598
1.0,1.0,1.0,333,301,xgboost,electrical_missing,5.320487899938598
1.0,1.0,1.0,333,301,xgboost,vibration_gain_075,5.320487899938598
1.0,1.0,1.0,333,301,xgboost,vibration_gain_050,5.320487899938598
1.0,1.0,1.0,333,301,xgboost,vibration_gain_025,5.320487899938598
1.0,1.0,1.0,333,301,xgboost,electrical_gain_075,5.320487899938598
1.0,1.0,1.0,333,301,xgboost,electrical_gain_050,5.320487899938598
1.0,1.0,1.0,333,301,xgboost,electrical_gain_025,5.320487899938598
1.0,1.0,1.0,333,301,xgboost,vibration_drift_025rms,5.320487899938598
1.0,1.0,1.0,333,301,xgboost,vibration_drift_050rms,5.320487899938598
0.9987373737373737,0.9987373556209197,0.9987373556209197,333,301,xgboost,vibration_drift_100rms,5.320487899938598
1.0,1.0,1.0,333,301,xgboost,electrical_drift_025rms,5.320487899938598
1.0,1.0,1.0,333,301,xgboost,electrical_drift_050rms,5.320487899938598
0.9936868686868687,0.993684603350031,0.993684603350031,333,301,xgboost,electrical_drift_100rms,5.320487899938598
1.0,1.0,1.0,333,302,lr,clean_reextract,0.12358430004678667
0.9444444444444444,0.9445353160975062,0.9445353160975062,333,302,lr,vibration_missing,0.12358430004678667
0.9633838383838383,0.9630970517848977,0.9630970517848978,333,302,lr,electrical_missing,0.12358430004678667
1.0,1.0,1.0,333,302,lr,vibration_gain_075,0.12358430004678667
0.9974747474747475,0.9974698737337366,0.9974698737337367,333,302,lr,vibration_gain_050,0.12358430004678667
0.9255050505050505,0.9227639717630801,0.9227639717630801,333,302,lr,vibration_gain_025,0.12358430004678667
1.0,1.0,1.0,333,302,lr,electrical_gain_075,0.12358430004678667
1.0,1.0,1.0,333,302,lr,electrical_gain_050,0.12358430004678667
0.9696969696969697,0.9694980209129246,0.9694980209129246,333,302,lr,electrical_gain_025,0.12358430004678667
1.0,1.0,1.0,333,302,lr,vibration_drift_025rms,0.12358430004678667
1.0,1.0,1.0,333,302,lr,vibration_drift_050rms,0.12358430004678667
